Discharge Year,Software Version,Patient Zipcode,Observed Rate Per 100 People,Expected Rate Per 100 People,Risk Adjusted Rate Per 100 People,Difference in Rates
2012,1.2,12863,30.67,17.87,40.39,12.80
2012,1.2,12865,12.33,17.53,16.54,-5.21
2012,1.2,12866,19.44,18.82,24.31,0.62
2012,1.2,12870,18.30,18.39,23.42,-0.09
2012,1.2,12871,17.79,17.77,23.57,0.03
2012,1.2,12872,,,,0.00
2012,1.2,12873,6.83,17.88,8.99,-11.05
2012,1.2,12878,20.82,18.24,26.87,2.58
2012,1.2,12883,43.91,17.02,60.73,26.90
2012,1.2,12885,15.05,17.19,20.60,-2.14
2012,1.2,12886,62.32,17.81,82.36,44.51
2012,1.2,12887,12.77,19.89,15.11,-7.12
2012,1.2,12901,32.83,19.71,39.20,13.12
2012,1.2,12910,27.02,20.18,31.51,6.84
2012,1.2,12912,33.43,17.29,45.51,16.15
2012,1.2,12913,25.44,17.59,34.04,7.85
2012,1.2,12914,10.67,34.26,7.33,-23.59
2012,1.2,12916,4.64,18.57,5.88,-13.93
2012,1.2,12917,2.11,17.19,2.89,-15.08
2012,1.2,12918,23.97,18.42,30.63,5.55
2012,1.2,12919,25.75,17.38,34.85,8.36
2012,1.2,12920,3.56,18.39,4.56,-14.83
2012,1.2,12921,23.21,17.20,31.75,6.01
2012,1.2,12922,24.24,15.66,36.43,8.58
2012,1.2,12923,11.01,17.95,14.44,-6.93
2012,1.2,12924,26.23,18.17,33.98,8.06
2012,1.2,12926,3.03,17.66,4.03,-14.63
2012,1.2,12928,31.36,16.40,45.02,14.97
2012,1.2,12930,9.25,17.04,12.78,-7.79
2012,1.2,12932,35.69,17.53,47.91,18.16
2012,1.2,12934,19.17,17.41,25.92,1.77
2012,1.2,12935,27.64,18.59,35.01,9.06
2012,1.2,12936,33.11,17.03,45.76,16.08
2012,1.2,12937,5.56,30.91,4.23,-25.35
2012,1.2,12941,27.89,17.36,37.81,10.53
2012,1.2,12942,21.58,17.02,29.84,4.56
2012,1.2,12943,32.10,17.15,44.04,14.94
2012,1.2,12944,33.69,17.36,45.69,16.34
2012,1.2,12945,26.57,18.92,33.05,7.65
2012,1.2,12946,29.91,20.22,34.82,9.70
2012,1.2,12950,56.05,17.01,77.55,39.04
2012,1.2,12952,42.51,19.28,51.88,23.23
2012,1.2,12953,1.81,21.88,1.95,-20.07
2012,1.2,12955,10.53,17.14,14.46,-6.61
2012,1.2,12956,36.66,17.90,48.21,18.76
2012,1.2,12957,6.40,20.80,7.24,-14.40
2012,1.2,12958,23.93,16.75,33.61,7.17
2012,1.2,12959,21.56,17.35,29.24,4.21
2012,1.2,12960,30.22,17.10,41.59,13.12
2012,1.2,12961,61.24,17.55,82.13,43.69
2012,1.2,12962,25.60,17.19,35.06,8.41
2012,1.2,12964,30.00,16.04,44.01,13.96
2012,1.2,12965,54.66,16.92,76.05,37.75
2012,1.2,12966,2.51,18.05,3.27,-15.54
2012,1.2,12967,36.96,16.87,51.55,20.09
2012,1.2,12969,2.72,17.25,3.71,-14.53
2012,1.2,12970,4.30,19.48,5.20,-15.18
2012,1.2,12972,26.98,17.69,35.90,9.29
2012,1.2,12973,19.23,15.71,28.80,3.52
2012,1.2,12974,31.89,16.85,44.55,15.04
2012,1.2,12978,26.09,18.47,33.23,7.61
2012,1.2,12979,23.04,16.88,32.12,6.16
2012,1.2,12980,16.85,17.59,22.55,-0.74
2012,1.2,12981,17.60,24.51,16.90,-6.91
2012,1.2,12983,33.28,19.19,40.81,14.09
2012,1.2,12985,24.23,17.38,32.81,6.85
2012,1.2,12986,22.49,17.92,29.54,4.58
2012,1.2,12987,64.62,17.43,87.23,47.18
2012,1.2,12989,26.13,17.51,35.12,8.62
2012,1.2,12992,31.57,17.05,43.58,14.53
2012,1.2,12993,26.53,17.15,36.40,9.38
2012,1.2,12996,32.06,17.75,42.52,14.32
2012,1.2,12997,27.94,16.50,39.85,11.44
2012,1.2,13021,28.90,20.00,34.01,8.90
2012,1.2,13026,11.84,20.21,13.79,-8.37
2012,1.2,13027,11.12,17.99,14.54,-6.87
2012,1.2,13028,12.06,16.94,16.75,-4.89
2012,1.2,13029,10.74,17.92,14.11,-7.18
2012,1.2,13030,14.73,17.34,20.00,-2.61
2012,1.2,13031,11.10,17.92,14.59,-6.81
2012,1.2,13032,28.57,17.69,38.02,10.89
2012,1.2,13033,15.43,17.70,20.52,-2.27
2012,1.2,13034,19.81,17.21,27.09,2.60
2012,1.2,13035,8.76,17.88,11.53,-9.13
2012,1.2,13036,11.87,17.51,15.96,-5.64
2012,1.2,13037,16.52,17.61,22.08,-1.09
2012,1.2,13039,9.29,17.68,12.36,-8.40
2012,1.2,13040,29.75,17.24,40.62,12.51
2012,1.2,13041,10.43,19.41,12.65,-8.98
2012,1.2,13042,15.22,17.06,20.99,-1.84
2012,1.2,13044,10.87,17.09,14.97,-6.22
2012,1.2,13045,44.38,19.75,52.88,24.63
2012,1.2,13052,26.61,17.59,35.60,9.02
2012,1.2,13053,20.83,19.30,25.40,1.53
2012,1.2,13054,24.25,17.46,32.68,6.79
2012,1.2,13057,16.49,18.83,20.61,-2.34
2012,1.2,13060,16.02,17.68,21.32,-1.67
2012,1.2,13061,14.29,17.22,19.52,-2.93
2012,1.2,13063,7.83,17.88,10.31,-10.05
2012,1.2,13066,9.28,17.74,12.31,-8.46
2012,1.2,13068,19.13,19.36,23.27,-0.22
2012,1.2,13069,19.57,18.06,25.50,1.51
2012,1.2,13071,25.96,17.76,34.40,8.20
2012,1.2,13072,21.20,18.05,27.64,3.15
2012,1.2,13073,22.41,18.36,28.73,4.05
2012,1.2,13074,18.41,17.86,24.26,0.55
2012,1.2,13076,14.45,17.34,19.61,-2.89
2012,1.2,13077,30.23,17.45,40.78,12.79
2012,1.2,13078,10.46,19.22,12.81,-8.76
2012,1.2,13080,15.41,17.76,20.42,-2.35
2012,1.2,13081,9.56,18.53,12.15,-8.96
2012,1.2,13082,12.52,17.07,17.27,-4.54
2012,1.2,13083,14.06,17.04,19.42,-2.98
2012,1.2,13084,14.20,19.45,17.19,-5.24
2012,1.2,13088,15.02,19.30,18.32,-4.28
2012,1.2,13090,12.24,19.62,14.68,-7.38
2012,1.2,13092,20.47,17.30,27.84,3.17
2012,1.2,13101,41.46,17.71,55.10,23.75
2012,1.2,13103,20.68,17.11,28.45,3.57
2012,1.2,13104,7.98,17.36,10.82,-9.38
2012,1.2,13108,11.45,17.41,15.47,-5.97
2012,1.2,13110,12.37,17.34,16.78,-4.98
2012,1.2,13111,17.09,17.46,23.03,-0.37
2012,1.2,13112,10.11,17.26,13.79,-7.15
2012,1.2,13114,14.30,17.65,19.06,-3.35
2012,1.2,13116,11.04,17.94,14.48,-6.90
2012,1.2,13118,20.67,19.39,25.08,1.28
2012,1.2,13120,32.00,40.76,18.48,-8.75
2012,1.2,13122,9.98,16.99,13.82,-7.01
2012,1.2,13124,26.95,16.55,38.33,10.40
2012,1.2,13126,25.15,19.02,31.12,6.13
2012,1.2,13131,14.03,17.45,18.92,-3.42
2012,1.2,13132,10.74,17.59,14.37,-6.85
2012,1.2,13135,13.12,18.17,17.00,-5.05
2012,1.2,13136,33.52,17.05,46.27,16.47
2012,1.2,13140,21.69,17.26,29.58,4.43
2012,1.2,13141,37.48,17.00,51.89,20.48
2012,1.2,13142,13.39,17.29,18.22,-3.90
2012,1.2,13143,16.60,18.87,20.70,-2.27
2012,1.2,13144,19.71,17.84,26.01,1.88
2012,1.2,13145,19.37,16.60,27.47,2.77
2012,1.2,13146,23.71,17.94,31.11,5.77
2012,1.2,13147,12.69,17.38,17.19,-4.69
2012,1.2,13148,18.96,17.86,24.98,1.10
2012,1.2,13152,8.49,17.01,11.75,-8.52
2012,1.2,13155,27.54,17.41,37.22,10.13
2012,1.2,13156,16.72,17.07,23.04,-0.36
2012,1.2,13158,40.07,17.79,53.00,22.28
2012,1.2,13159,14.19,17.39,19.21,-3.19
2012,1.2,13160,14.49,17.44,19.55,-2.95
2012,1.2,13164,12.27,17.76,16.26,-5.49
2012,1.2,13165,22.09,17.80,29.21,4.29
2012,1.2,13166,21.33,17.43,28.80,3.90
2012,1.2,13167,11.39,17.22,15.57,-5.83
2012,1.2,13202,63.57,35.86,41.72,27.70
2012,1.2,13203,49.64,28.16,41.49,21.48
2012,1.2,13204,47.13,30.74,36.08,16.39
2012,1.2,13205,42.66,34.91,28.76,7.75
2012,1.2,13206,27.40,25.09,25.70,2.31
2012,1.2,13207,36.11,32.57,26.09,3.54
2012,1.2,13208,49.34,26.06,44.56,23.28
2012,1.2,13209,20.16,19.17,24.75,0.99
2012,1.2,13210,18.59,27.12,16.13,-8.53
2012,1.2,13211,20.13,21.01,22.56,-0.87
2012,1.2,13212,15.78,18.88,19.67,-3.10
2012,1.2,13214,13.01,22.49,13.61,-9.48
2012,1.2,13215,13.13,19.64,15.74,-6.51
2012,1.2,13219,15.63,18.17,20.25,-2.54
2012,1.2,13224,22.18,29.86,17.48,-7.68
2012,1.2,13301,19.40,17.12,26.68,2.28
2012,1.2,13302,17.73,18.29,22.82,-0.56
2012,1.2,13303,19.04,16.63,26.94,2.40
2012,1.2,13304,12.78,17.29,17.40,-4.51
2012,1.2,13308,32.15,17.04,44.40,15.11
2012,1.2,13309,18.92,16.96,26.26,1.96
2012,1.2,13310,33.06,20.72,37.54,12.33
2012,1.2,13314,,,,0.00
2012,1.2,13315,21.90,17.28,29.84,4.63
2012,1.2,13316,22.64,17.03,31.29,5.61
2012,1.2,13317,22.90,17.88,30.14,5.02
2012,1.2,13318,21.36,17.07,29.46,4.30
2012,1.2,13319,28.98,17.36,39.29,11.62
2012,1.2,13320,24.55,17.36,33.28,7.19
2012,1.2,13322,12.26,16.80,17.17,-4.54
2012,1.2,13323,14.64,18.49,18.64,-3.85
2012,1.2,13324,13.43,16.56,19.09,-3.13
2012,1.2,13325,14.13,16.81,19.78,-2.68
2012,1.2,13326,24.96,17.19,34.17,7.77
2012,1.2,13327,22.43,16.97,31.12,5.47
2012,1.2,13328,15.33,18.65,19.35,-3.32
2012,1.2,13329,29.99,17.26,40.89,12.73
2012,1.2,13331,4.35,17.14,5.98,-12.79
2012,1.2,13332,30.86,16.80,43.22,14.06
2012,1.2,13333,12.77,16.93,17.75,-4.16
2012,1.2,13334,35.91,21.85,38.68,14.06
2012,1.2,13335,24.27,16.56,34.50,7.71
2012,1.2,13337,25.61,17.22,35.00,8.39
2012,1.2,13338,16.91,17.05,23.34,-0.14
2012,1.2,13339,21.44,17.55,28.75,3.89
2012,1.2,13340,18.63,17.23,25.45,1.40
2012,1.2,13342,26.32,16.13,38.40,10.19
2012,1.2,13343,25.40,16.40,36.45,9.00
2012,1.2,13345,16.11,16.68,22.72,-0.57
2012,1.2,13346,14.03,21.11,15.64,-7.08
2012,1.2,13348,33.49,17.67,44.59,15.81
2012,1.2,13350,26.11,19.04,32.28,7.07
2012,1.2,13353,13.64,15.97,20.09,-2.34
2012,1.2,13354,15.55,17.09,21.41,-1.55
2012,1.2,13355,34.30,16.67,48.42,17.63
2012,1.2,13357,24.64,17.95,32.31,6.69
2012,1.2,13360,14.95,15.53,22.66,-0.58
2012,1.2,13361,19.65,16.88,27.40,2.77
2012,1.2,13363,30.55,16.99,42.32,13.56
2012,1.2,13365,39.96,17.51,53.70,22.45
2012,1.2,13367,22.15,17.36,30.04,4.80
2012,1.2,13368,27.04,16.57,38.40,10.47
2012,1.2,13402,38.66,16.40,55.45,22.25
2012,1.2,13403,9.18,22.43,9.63,-13.25
2012,1.2,13406,50.32,16.93,69.95,33.39
2012,1.2,13407,21.49,17.44,29.01,4.06
2012,1.2,13408,21.90,21.80,23.65,0.10
2012,1.2,13409,35.22,18.79,44.11,16.43
2012,1.2,13411,26.92,17.69,35.80,9.22
2012,1.2,13413,14.94,17.54,20.04,-2.61
2012,1.2,13415,28.43,16.54,40.47,11.90
2012,1.2,13416,13.73,17.11,18.88,-3.38
2012,1.2,13417,19.63,17.46,26.47,2.18
2012,1.2,13418,18.91,17.30,25.71,1.60
2012,1.2,13420,13.61,17.22,18.60,-3.61
2012,1.2,13421,45.29,19.23,55.42,26.05
2012,1.2,13424,19.61,19.26,23.96,0.35
2012,1.2,13425,23.90,17.17,32.75,6.73
2012,1.2,13428,27.24,16.98,37.76,10.26
2012,1.2,13431,10.37,16.94,14.41,-6.57
2012,1.2,13433,25.55,17.54,34.27,8.00
2012,1.2,13436,,,,0.00
2012,1.2,13437,9.01,17.46,12.15,-8.44
2012,1.2,13438,14.52,16.84,20.30,-2.32
2012,1.2,13439,20.70,17.14,28.43,3.56
2012,1.2,13440,33.36,20.03,39.20,13.33
2012,1.2,13450,32.85,17.37,44.52,15.48
2012,1.2,13452,30.07,17.21,41.12,12.86
2012,1.2,13454,56.01,17.31,76.13,38.69
2012,1.2,13456,14.93,16.99,20.69,-2.05
2012,1.2,13459,27.14,17.47,36.55,9.66
2012,1.2,13460,38.38,17.00,53.13,21.38
2012,1.2,13461,21.56,16.76,30.26,4.79
2012,1.2,13464,29.35,16.92,40.82,12.43
2012,1.2,13468,19.85,16.97,27.52,2.88
2012,1.2,13469,16.49,16.60,23.37,-0.12
2012,1.2,13470,25.18,17.14,34.57,8.04
2012,1.2,13471,36.86,17.36,49.97,19.50
2012,1.2,13473,19.00,16.68,26.80,2.31
2012,1.2,13475,,,,0.00
2012,1.2,13476,26.93,17.98,35.25,8.95
2012,1.2,13477,27.54,17.48,37.08,10.06
2012,1.2,13478,24.69,18.09,32.13,6.60
2012,1.2,13480,16.25,17.82,21.46,-1.57
2012,1.2,13482,25.00,18.10,32.50,6.90
2012,1.2,13483,49.56,16.60,70.28,32.97
2012,1.2,13485,18.34,17.17,25.13,1.16
2012,1.2,13486,39.91,16.34,57.48,23.57
2012,1.2,13488,72.22,17.30,98.22,54.92
2012,1.2,13489,28.60,16.68,40.34,11.92
2012,1.2,13490,20.08,17.29,27.34,2.80
2012,1.2,13491,18.36,17.16,25.17,1.20
2012,1.2,13492,14.97,17.16,20.53,-2.19
2012,1.2,13493,15.25,17.47,20.54,-2.22
2012,1.2,13494,15.73,16.80,22.02,-1.08
2012,1.2,13495,20.17,18.14,26.17,2.03
2012,1.2,13501,33.17,23.17,33.69,10.00
2012,1.2,13502,31.09,22.13,33.07,8.97
2012,1.2,13601,47.21,21.22,52.36,25.99
2012,1.2,13602,31.28,27.09,27.18,4.19
2012,1.2,13603,51.91,28.08,43.50,23.83
2012,1.2,13605,24.39,17.60,32.60,6.78
2012,1.2,13606,25.89,17.97,33.90,7.92
2012,1.2,13607,7.30,17.23,9.98,-9.93
2012,1.2,13608,37.45,18.28,48.20,19.16
2012,1.2,13611,23.89,17.59,31.96,6.29
2012,1.2,13612,36.85,20.15,43.04,16.70
2012,1.2,13613,44.19,20.09,51.77,24.10
2012,1.2,13614,25.05,17.03,34.62,8.02
2012,1.2,13616,40.39,22.34,42.55,18.05
2012,1.2,13617,26.64,20.10,31.19,6.54
2012,1.2,13618,16.92,18.56,21.44,-1.65
2012,1.2,13619,50.37,19.41,61.08,30.96
2012,1.2,13620,20.26,17.40,27.41,2.86
2012,1.2,13621,48.66,17.20,66.59,31.46
2012,1.2,13622,19.04,18.44,24.29,0.59
2012,1.2,13624,8.36,19.53,10.07,-11.17
2012,1.2,13625,29.44,16.59,41.76,12.85
2012,1.2,13626,26.40,17.74,35.03,8.66
2012,1.2,13630,24.87,17.20,34.02,7.66
2012,1.2,13633,33.55,17.06,46.29,16.49
2012,1.2,13634,21.47,18.57,27.20,2.89
2012,1.2,13635,37.06,17.33,50.32,19.73
2012,1.2,13636,31.28,17.86,41.22,13.42
2012,1.2,13637,40.03,23.60,39.93,16.44
2012,1.2,13638,46.84,20.08,54.91,26.77
2012,1.2,13639,64.89,18.14,84.20,46.75
2012,1.2,13640,8.97,17.36,12.16,-8.39
2012,1.2,13642,48.65,19.14,59.82,29.51
2012,1.2,13646,26.58,17.14,36.51,9.45
2012,1.2,13648,35.06,17.19,48.01,17.87
2012,1.2,13650,24.74,18.36,31.72,6.38
2012,1.2,13652,31.57,17.25,43.06,14.32
2012,1.2,13654,27.96,17.09,38.51,10.87
2012,1.2,13655,30.86,102.34,7.10,-71.48
2012,1.2,13656,15.31,18.39,19.59,-3.08
2012,1.2,13658,36.28,17.42,49.02,18.86
2012,1.2,13659,35.38,16.80,49.56,18.58
2012,1.2,13660,46.24,17.55,62.02,28.70
2012,1.2,13661,19.76,17.61,26.41,2.15
2012,1.2,13662,55.24,20.64,62.98,34.60
2012,1.2,13665,66.13,17.61,88.36,48.51
2012,1.2,13666,68.62,18.22,88.61,50.40
2012,1.2,13667,50.01,18.35,64.16,31.67
2012,1.2,13668,42.99,18.17,55.67,24.82
2012,1.2,13669,53.42,18.79,66.90,34.63
2012,1.2,13670,45.86,17.45,61.84,28.41
2012,1.2,13672,86.61,16.40,124.25,70.21
2012,1.2,13673,31.78,21.98,34.03,9.80
2012,1.2,13675,9.26,17.60,12.38,-8.34
2012,1.2,13676,33.51,19.92,39.59,13.59
2012,1.2,13679,10.47,17.65,13.95,-7.18
2012,1.2,13680,32.69,17.69,43.48,14.99
2012,1.2,13681,47.04,17.04,64.96,30.00
2012,1.2,13682,25.10,18.36,32.17,6.74
2012,1.2,13684,45.79,16.91,63.74,28.88
2012,1.2,13685,22.16,18.06,28.88,4.10
2012,1.2,13687,39.87,16.22,57.84,23.65
2012,1.2,13690,46.19,17.43,62.36,28.76
2012,1.2,13691,19.71,18.96,24.46,0.74
2012,1.2,13693,30.68,18.17,39.74,12.51
2012,1.2,13694,30.78,17.37,41.70,13.41
2012,1.2,13695,5.50,17.51,7.40,-12.00
2012,1.2,13696,69.74,18.58,88.31,51.15
2012,1.2,13697,42.13,17.92,55.33,24.21
2012,1.2,13730,34.55,17.41,46.70,17.14
2012,1.2,13731,35.27,16.75,49.56,18.52
2012,1.2,13732,11.90,16.46,17.01,-4.56
2012,1.2,13733,37.13,16.96,51.53,20.17
2012,1.2,13734,7.61,16.40,10.91,-8.80
2012,1.2,13736,14.44,16.90,20.11,-2.46
2012,1.2,13739,25.22,17.69,33.55,7.53
2012,1.2,13740,28.38,16.87,39.59,11.51
2012,1.2,13743,10.17,17.50,13.67,-7.33
2012,1.2,13744,15.77,18.56,20.00,-2.79
2012,1.2,13746,17.56,18.14,22.79,-0.57
2012,1.2,13748,23.18,17.70,30.81,5.47
2012,1.2,13750,38.80,16.66,54.80,22.14
2012,1.2,13751,40.36,16.90,56.21,23.46
2012,1.2,13752,27.39,17.10,37.71,10.29
2012,1.2,13753,30.65,20.67,34.91,9.99
2012,1.2,13754,19.06,17.88,25.08,1.18
2012,1.2,13755,35.68,16.72,50.22,18.96
2012,1.2,13756,41.98,17.20,57.44,24.78
2012,1.2,13757,18.27,16.94,25.39,1.34
2012,1.2,13760,19.33,19.00,23.94,0.33
2012,1.2,13775,25.06,17.24,34.21,7.82
2012,1.2,13777,56.48,17.79,74.72,38.69
2012,1.2,13778,18.28,17.31,24.86,0.97
2012,1.2,13780,33.10,16.71,46.62,16.39
2012,1.2,13782,35.39,16.93,49.18,18.45
2012,1.2,13783,19.69,17.87,25.92,1.81
2012,1.2,13786,48.98,17.29,66.67,31.69
2012,1.2,13787,24.60,17.63,32.85,6.97
2012,1.2,13788,46.62,18.67,58.76,27.95
2012,1.2,13790,33.97,20.78,38.47,13.19
2012,1.2,13795,26.04,18.02,34.01,8.02
2012,1.2,13796,26.53,17.61,35.46,8.92
2012,1.2,13797,20.37,17.37,27.60,3.00
2012,1.2,13801,31.06,17.54,41.67,13.52
2012,1.2,13802,17.45,17.35,23.67,0.10
2012,1.2,13803,33.92,17.20,46.42,16.72
2012,1.2,13804,72.58,18.06,94.59,54.52
2012,1.2,13806,172.34,21.51,188.58,150.83
2012,1.2,13807,24.17,17.33,32.83,6.84
2012,1.2,13808,24.20,17.30,32.92,6.90
2012,1.2,13809,39.18,16.66,55.35,22.52
2012,1.2,13810,23.10,17.11,31.77,5.99
2012,1.2,13811,16.40,16.88,22.87,-0.47
2012,1.2,13812,5.27,16.28,7.62,-11.01
2012,1.2,13813,21.67,18.94,26.92,2.73
2012,1.2,13815,47.06,17.89,61.89,29.16
2012,1.2,13820,23.16,20.47,26.63,2.69
2012,1.2,13825,23.66,17.74,31.38,5.92
2012,1.2,13826,17.73,17.61,23.70,0.12
2012,1.2,13827,11.58,17.47,15.60,-5.89
2012,1.2,13830,31.82,17.60,42.55,14.22
2012,1.2,13832,81.11,17.11,111.59,64.01
2012,1.2,13833,22.06,17.71,29.32,4.35
2012,1.2,13834,,,,0.00
2012,1.2,13835,21.33,17.18,29.23,4.15
2012,1.2,13838,55.91,17.29,76.12,38.62
2012,1.2,13839,41.76,16.85,58.34,24.91
2012,1.2,13841,32.24,16.67,45.52,15.57
2012,1.2,13842,51.24,17.97,67.11,33.27
2012,1.2,13843,29.82,17.00,41.27,12.81
2012,1.2,13844,47.55,17.18,65.12,30.37
2012,1.2,13846,42.08,17.46,56.74,24.63
2012,1.2,13849,33.82,17.01,46.79,16.81
2012,1.2,13850,11.08,19.30,13.51,-8.22
2012,1.2,13856,46.91,17.19,64.24,29.72
2012,1.2,13859,31.21,16.69,44.02,14.52
2012,1.2,13861,21.53,17.49,28.97,4.04
2012,1.2,13862,18.89,18.00,24.70,0.89
2012,1.2,13863,44.59,17.70,59.30,26.90
2012,1.2,13864,15.11,18.20,19.54,-3.09
2012,1.2,13865,19.65,17.51,26.40,2.14
2012,1.2,13901,37.58,20.49,43.17,17.10
2012,1.2,13903,33.24,20.82,37.58,12.42
2012,1.2,13904,26.95,20.65,30.72,6.31
2012,1.2,13905,35.22,22.77,36.41,12.46
2012,1.2,14001,12.72,18.31,16.35,-5.59
2012,1.2,14004,10.27,19.22,12.57,-8.95
2012,1.2,14005,17.31,17.23,23.65,0.08
2012,1.2,14006,20.59,18.88,25.67,1.71
2012,1.2,14008,19.46,18.11,25.30,1.36
2012,1.2,14009,16.02,17.02,22.16,-0.99
2012,1.2,14011,12.97,23.27,13.12,-10.30
2012,1.2,14012,20.42,17.87,26.88,2.54
2012,1.2,14013,31.95,42.11,17.85,-10.17
2012,1.2,14020,32.32,20.26,37.54,12.06
2012,1.2,14024,24.26,16.47,34.67,7.79
2012,1.2,14025,13.24,17.13,18.19,-3.89
2012,1.2,14026,8.72,18.11,11.33,-9.39
2012,1.2,14028,20.82,17.65,27.77,3.18
2012,1.2,14030,16.98,17.35,23.03,-0.37
2012,1.2,14031,9.76,17.33,13.26,-7.57
2012,1.2,14032,7.71,17.30,10.49,-9.58
2012,1.2,14033,11.93,16.78,16.73,-4.85
2012,1.2,14034,18.05,19.99,21.25,-1.94
2012,1.2,14036,15.43,17.48,20.77,-2.05
2012,1.2,14037,11.83,16.14,17.25,-4.31
2012,1.2,14039,24.77,17.90,32.56,6.87
2012,1.2,14040,13.30,16.52,18.94,-3.22
2012,1.2,14041,,,,0.00
2012,1.2,14042,20.10,17.10,27.67,3.00
2012,1.2,14043,15.49,17.45,20.89,-1.96
2012,1.2,14047,17.52,18.14,22.73,-0.62
2012,1.2,14048,4.02,22.34,4.24,-18.32
2012,1.2,14051,7.77,17.64,10.36,-9.88
2012,1.2,14052,12.04,16.96,16.71,-4.92
2012,1.2,14054,19.37,17.28,26.37,2.08
2012,1.2,14055,14.96,16.97,20.75,-2.01
2012,1.2,14057,14.69,17.07,20.26,-2.38
2012,1.2,14058,20.53,18.67,25.89,1.87
2012,1.2,14059,11.28,16.48,16.10,-5.21
2012,1.2,14060,9.52,16.88,13.28,-7.35
2012,1.2,14062,13.62,17.78,18.03,-4.16
2012,1.2,14063,2.95,20.18,3.44,-17.22
2012,1.2,14065,15.57,16.81,21.79,-1.25
2012,1.2,14066,14.34,16.48,20.47,-2.14
2012,1.2,14067,16.46,17.97,21.56,-1.50
2012,1.2,14068,14.28,17.94,18.72,-3.67
2012,1.2,14069,18.11,16.50,25.84,1.62
2012,1.2,14070,12.88,28.78,10.53,-15.91
2012,1.2,14072,11.36,18.15,14.73,-6.79
2012,1.2,14075,15.61,17.33,21.19,-1.72
2012,1.2,14080,16.43,17.31,22.35,-0.87
2012,1.2,14081,26.87,50.92,12.42,-24.05
2012,1.2,14082,17.26,16.16,25.14,1.10
2012,1.2,14083,30.36,15.39,46.43,14.97
2012,1.2,14085,12.44,17.21,17.00,-4.78
2012,1.2,14086,11.10,17.22,15.17,-6.12
2012,1.2,14091,20.86,38.31,12.82,-17.44
2012,1.2,14092,17.98,19.39,21.82,-1.41
2012,1.2,14094,22.73,20.14,26.56,2.59
2012,1.2,14098,20.64,18.29,26.57,2.36
2012,1.2,14101,13.87,17.83,18.31,-3.96
2012,1.2,14102,8.46,16.72,11.91,-8.26
2012,1.2,14103,30.83,19.92,36.42,10.91
2012,1.2,14105,20.48,17.85,27.00,2.63
2012,1.2,14108,21.95,17.97,28.74,3.98
2012,1.2,14111,19.95,20.21,23.23,-0.26
2012,1.2,14113,21.32,16.25,30.88,5.07
2012,1.2,14120,17.61,17.79,23.30,-0.18
2012,1.2,14125,22.82,18.49,29.05,4.33
2012,1.2,14127,13.62,17.21,18.63,-3.59
2012,1.2,14129,31.05,28.83,25.35,2.23
2012,1.2,14131,20.76,18.35,26.63,2.41
2012,1.2,14132,18.09,21.38,19.91,-3.29
2012,1.2,14134,68.14,16.77,95.60,51.37
2012,1.2,14136,20.10,19.17,24.67,0.92
2012,1.2,14138,14.05,17.61,18.77,-3.56
2012,1.2,14139,13.09,17.39,17.72,-4.29
2012,1.2,14141,19.44,17.85,25.63,1.59
2012,1.2,14143,24.36,16.98,33.77,7.38
2012,1.2,14145,13.42,16.76,18.84,-3.34
2012,1.2,14150,18.61,17.97,24.37,0.64
2012,1.2,14167,16.19,16.69,22.83,-0.50
2012,1.2,14170,15.43,16.80,21.62,-1.36
2012,1.2,14171,20.06,17.63,26.78,2.43
2012,1.2,14172,16.85,17.96,22.08,-1.11
2012,1.2,14174,17.61,17.68,23.45,-0.07
2012,1.2,14201,48.58,28.80,39.69,19.78
2012,1.2,14202,44.16,27.39,37.94,16.77
2012,1.2,14203,113.60,32.46,82.36,81.14
2012,1.2,14204,55.98,36.69,35.90,19.28
2012,1.2,14206,38.67,21.13,43.08,17.55
2012,1.2,14207,44.67,26.99,38.95,17.68
2012,1.2,14208,49.00,37.82,30.49,11.18
2012,1.2,14209,35.93,29.88,28.30,6.06
2012,1.2,14210,48.32,21.80,52.16,26.52
2012,1.2,14211,65.61,38.29,40.32,27.31
2012,1.2,14212,53.79,29.08,43.53,24.71
2012,1.2,14213,40.44,28.58,33.30,11.86
2012,1.2,14214,30.33,28.03,25.46,2.30
2012,1.2,14215,61.51,39.42,36.72,22.09
2012,1.2,14216,23.89,24.25,23.18,-0.36
2012,1.2,14217,21.29,18.94,26.46,2.35
2012,1.2,14218,35.44,21.33,39.11,14.11
2012,1.2,14219,22.09,17.99,28.90,4.10
2012,1.2,14220,35.20,19.74,41.96,15.46
2012,1.2,14221,11.35,17.84,14.97,-6.49
2012,1.2,14222,17.15,21.72,18.58,-4.57
2012,1.2,14223,15.33,18.95,19.03,-3.62
2012,1.2,14224,17.47,17.21,23.89,0.26
2012,1.2,14225,23.74,20.30,27.53,3.44
2012,1.2,14226,13.48,20.16,15.73,-6.69
2012,1.2,14227,19.24,18.15,24.95,1.09
2012,1.2,14228,10.97,21.02,12.28,-10.05
2012,1.2,14301,61.06,30.27,47.47,30.78
2012,1.2,14303,59.15,31.45,44.27,27.70
2012,1.2,14304,23.92,19.86,28.35,4.06
2012,1.2,14305,45.82,28.71,37.56,17.11
2012,1.2,14411,24.42,21.98,26.15,2.45
2012,1.2,14414,10.69,17.77,14.16,-7.08
